CVE_ENT,P8_2_1,P8_2_2,P8_2_3,P8_3_01,P8_3_02,P8_3_03,P8_3_04,P8_3_05,P8_3_06,P8_3_07,P8_3_08,P8_3_09,P8_3_10,P8_3_11,P8_3_12,P8_3_13,P8_3_14,P8_3_15,P8_3_16,P8_3_17,P8_3_18,P8_7,P8_9_1,P8_9_2,P8_9_3,P8_9_4,P8_9_5,P8_9_6,P8_9_7,FAC_PER,corrupcion,corrupcion_n,P7_47_1,P7_47_2,P7_47_3,P7_47_4,P7_47_5,P7_47_6,P7_49_1_2,P7_49_2_2,P7_49_3_2,P7_49_4_2,P7_49_5_2,P7_49_6_2,P7_49_1_3,P7_49_2_3,P7_49_3_3,P7_49_4_3,P7_49_5_3,P7_49_6_3,P7_49_1_4,P7_49_2_4,P7_49_3_4,P7_49_4_4,P7_49_5_4,P7_49_6_4,FAC_PER,inseguridad,inseguridad_n,P6_2,P6_3,P6_4,P6_6,P6_5_1,P6_13_1,P6_17_1,P6_5_2,P6_13_2,P6_17_2,P6_5_3,P6_13_3,P6_17_3,P6_5_4,P6_13_4,P6_17_4,P6_7_1,P6_9_1,P6_11_1,P6_15_1,P6_7_2,P6_9_2,P6_11_2,P6_15_2,P6_7_3,P6_9_3,P6_11_3,P6_15_3,FAC_PER,servicios,servicios_n,indice_enpol
21,5.587637424975645,4.7634717543407366,4.728629402011608,0.0,0.0,0.0,0.8815658525599503,0.8815658525599503,1.6388538130632107,0.0,0.0,0.8050210101355031,3.0768848916452836,0.0,0.0,3.178604954106061,0.0,1.6162959834672979,0.8112749733317947,0.7572879605032603,2.3135663716050985,7.983779198542116,8.807498061858292,6.392435031451782,5.539680971684035,1.6100420202710062,20.18566071085426,4.68692691191629,0.0,,86.24668315088319,0.3162278041986499,56.071944990131485,5.545911347857391,8.005629998014896,8.826154432889025,6.350932357992894,0.0,12.076510207362814,3.1308483174508814,6.392146558619542,1.5623089706387632,3.1308483174508814,0.0,0.7572879605032603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8050210101355031,0.0,,112.65554446904734,0.6555113536990248,25.765561695617016,29.781159582570382,2.4150630304065084,0.0,21.9963425113323,45.55135292472824,85.65796374597748,3.3379250151283104,3.95673058026126,95.97145353019813,0.7426770992561741,64.44320216545046,73.78051542683585,2.45635916256836,2.4150630304065084,90.21985765044053,23.226602747633105,24.174526617930844,12.216007068206604,10.436930846770572,58.23963270172202,44.18239193170111,25.833818056708196,45.86532519050231,13.409316692002301,66.23188427607528,35.32702023462686,3.9579395538754945,,911.5926230689323,0.8734474728064633,0.5633851577203626
22,5.096146780026407,3.8221100850198058,2.5480733900132035,0.0,0.0,0.0,0.0,1.2740366950066018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2740366950066018,0.0,0.0,3.8221100850198058,5.096146780026407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.932660510118836,0.08408375386287197,38.573679870142286,3.8221100850198058,13.092945970010264,8.918256865046214,6.370183475033009,1.2740366950066018,2.5480733900132035,1.2740366950066018,6.722762494977251,2.5480733900132035,2.5480733900132035,0.0,1.2740366950066018,0.0,1.2740366950066018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.24030571029485,0.501140280928609,0.0,1.2740366950066018,0.0,0.0,3.8221100850198058,1.2740366950066018,25.400713649728534,0.0,2.900652409957446,91.08174313495377,0.0,8.918256865046214,16.34617739991195,0.0,0.0,40.55287460503737,7.6442201700396115,4.174689104964048,6.370183475033009,2.900652409957446,52.01920486009676,18.894250789925156,15.993598379967711,2.5480733900132035,5.096146780026407,91.6506217900719,11.466330255059418,0.0,,410.32857294482295,0.07492034872806928,0.24907368366220625
23,2.8610703054742164,2.8610703054742164,2.8610703054742164,0.0,0.0,0.0,0.0,1.4305351527371082,1.4305351527371082,0.0,1.4305351527371082,1.4305351527371082,2.8610703054742164,0.0,0.0,0.0,0.0,0.0,1.4305351527371082,0.0,0.0,2.8610703054742164,4.953442879813508,2.8610703054742164,4.953442879813508,2.8610703054742164,3.5229077270764,4.953442879813508,0.0,,45.56340426852198,0.16706051476140216,40.919877190569984,7.0123761132862645,8.442911266023373,9.592847117961927,4.151305807812048,0.0,1.2902355023378311,1.2902355023378311,1.2902355023378311,0.0,0.0,0.0,1.2902355023378311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,75.28025950500492,0.3981122290634982,11.291750259879302,6.719545500869422,1.290235502337832,1.278004190719539,1.4305351527371093,19.91473113666459,97.41952899532433,1.278004190719539,0.0,100.0,0.0,14.673763814946062,66.72149152506228,1.278004190719539,0.0,91.55708873397663,24.52274761046997,16.605223231248203,9.568384494725347,23.846306503320537,89.6850411224038,31.40705538497527,8.150080653606532,47.715598888207936,11.81328803108221,79.01476380215367,13.872221264554968,0.0,,771.0533941807046,0.6495646983754508,0.35598203720505034
24,7.780092704071611,3.3042991782339817,3.3042991782339817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6521495891169908,0.0,0.0,1.6521495891169908,1.6521495891169908,4.66092212026328,7.780092704071611,1.6521495891169908,1.6521495891169908,3.3042991782339817,0.0,1.6521495891169908,0.0,0.0,,40.04690259781039,0.146833983763851,47.938472931985835,4.956448767350973,11.379918529393285,6.423469762042314,3.3042991782339817,0.0,4.956448767350973,0.0,6.423469762042314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.38252769839967,0.4676853438187385,0.0,1.6652170129135286,0.0,1.6521495891169908,17.641321221272825,5.426491768117192,20.685761263317545,6.423469762042314,3.3307018058760898,98.34785041088301,5.002110378715748,3.363295993444327,26.31513751052695,13.026328492423353,3.3176343820795524,92.5154339430161,18.014651733454322,9.393640699484408,6.423469762042314,1.6521495891169908,70.99783507926642,38.379352179776525,9.912897534701944,1.6521495891169908,12.775743742812198,74.79630885664949,19.666801322571313,0.0,,562.3779036227385,0.317139025120719,0.3092355360571796
25,1.1526608385029185,1.1526608385029185,1.1526608385029185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1526608385029185,1.1526608385029185,6.170044926280847,5.017384087777929,9.514967651466131,2.8251222010955614,11.187429014058775,4.497583563688204,0.0,,44.97583563688203,0.1649061648036832,32.6239467837248,0.0,4.497583563688211,4.497583563688211,0.0,0.0,1.1526608385029204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.77177474960414,0.17423017632951154,0.0,6.170044926280856,0.0,0.0,9.680387399123171,10.780688280292537,94.98261591222209,0.0,0.0,93.82995507371918,0.0,41.391228295838744,94.40881906054767,0.0,0.0,95.5024164363118,28.64782847441373,2.3053216770058405,1.6724613625926452,1.6724613625926452,58.67617504255658,11.874285656056673,2.825122201095566,12.56620943320865,18.15065850721948,84.55124127320822,11.300488804382262,0.0,,680.9884091786683,0.5060887530407855,0.236872287061435
26,4.985157773390035,0.0,3.2693618927606236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1953593795874902,0.0,0.0,4.177149244260972,0.0,1.9742236908018482,1.1953593795874902,0.0,0.9077873515003481,5.372508623848462,8.59238203951545,5.481669134555977,13.177460071610337,2.723362054501045,9.608475340334858,5.651514371396388,0.0,,68.31177034765132,0.25046854381830225,27.31781620340234,2.3821916322272063,4.7819665547459795,6.647884296228769,1.283902799328078,0.0,2.4904975815462675,1.1868322526397153,3.4980637554179026,3.161055943441565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52.75021101897782,0.24295047541055376,5.660080651935607,3.918721434088537,0.0,0.0,31.577107877597992,27.13345876030727,62.95233128429582,30.394477388847225,1.1953593795874908,96.73063810723939,1.9742236908018493,39.68806935447549,54.54169951492419,27.195168370942717,6.330639013830905,79.3391182180938,14.335205303552462,10.560585122048133,2.4792621789155684,6.5983915354579326,31.24093802105701,16.19799128850053,3.387049530415917,17.50638741769204,9.995297154397276,59.02953947617651,12.922379463938396,0.0,,652.88411953912,0.4613178631782903,0.2896311803272005
27,11.505819048538138,8.358492904932358,8.652461219374958,1.555548451389444,4.439702191181097,1.555548451389444,0.0,5.737511568954831,2.884153739791653,0.0,5.768307479583306,3.111096902778888,2.6209813359775262,4.439702191181097,1.328605288402209,5.768307479583306,1.328605288402209,7.096912767985514,2.657210576804418,1.328605288402209,1.555548451389444,7.0606835271586235,17.692658974203145,10.141859880243157,12.638656541164192,7.061558888092743,8.198954349983094,2.884153739791653,0.0,,147.37164652667866,0.5403455585734481,40.203881983325985,7.066116857357044,11.470465168645374,8.390164176494956,2.8533578291631794,1.297809377773735,8.359368265866483,4.181963117565389,7.293060020344278,1.066308245522204,1.297809377773735,1.297809377773735,1.3286052884022097,1.3286052884022097,1.066308245522204,0.0,1.5555484513894446,0.0,1.5555484513894446,0.0,1.5555484513894446,0.0,0.0,0.0,,103.16827797410104,0.5901736822048136,5.768307479583306,24.905261182113104,0.0,0.0,27.000464849707118,44.88701329737629,100.0,16.393974235495286,0.0,100.0,0.0,66.26924568255447,100.0,9.333290708336662,7.550799093959984,98.44445154861056,45.945951521545105,21.678474839409766,11.959705374512609,16.026732160685036,71.70715910271763,45.45671131567786,12.18664853749984,65.62689267844846,25.021072874440183,44.105767921155014,22.39465820826424,0.0,,982.6625826120924,0.9866638313071698,0.6495404625727388
28,0.9394404435925032,0.0,0.9394404435925032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9394404435925032,0.0,0.9394404435925032,0.9394404435925032,0.0,0.9394404435925032,0.0,0.9394404435925032,0.0,0.0,0.0,0.9394404435925032,2.760452554828781,0.9394404435925032,1.8788808871850065,0.0,0.0,0.9394404435925032,0.9394404435925032,,14.973178321531323,0.054899911851789156,21.932749904344583,0.8815716676437737,0.9279673891656104,1.0874412240329807,0.0,0.0,0.0,0.8815716676437737,0.0,0.0,0.0,0.0,0.0,0.0,0.9279673891656104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26.63926924199633,0.06312753725047723,2.880261965134353,5.800188354830504,0.9394404435925029,0.0,32.829233132616125,44.31152125870762,0.0,12.730347018661043,2.0154086131985927,0.9394404435925029,5.437206120164908,33.49775871399016,71.67425683328773,10.874412240329818,4.4657271141676,90.19718578890726,23.280585772259887,3.9791762435942255,3.90576255481049,4.569991611638166,46.49688410441687,14.944243436514949,4.042290280824077,16.49980651359616,13.165555188392391,75.32065119612936,6.985666283188281,0.0,,531.7830012265456,0.26840052209852505,0.10089108406061158
29,0.0,0.0,1.6949152542372905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6949152542372905,1.6949152542372905,0.0,1.6949152542372905,1.6949152542372905,0.0,0.0,0.0,1.6949152542372905,,10.169491525423743,0.03728695246489137,38.98305084745768,1.6949152542372905,5.084745762711871,1.6949152542372905,0.0,0.0,3.389830508474581,0.0,3.389830508474581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,54.237288135593296,0.2531917979436287,1.6949152542372905,10.169491525423743,3.389830508474581,0.0,0.0,0.0,93.22033898305085,0.0,0.0,98.30508474576271,0.0,3.389830508474581,61.01694915254242,0.0,3.389830508474581,100.0,27.118644067796648,13.559322033898324,15.254237288135613,1.6949152542372905,79.66101694915257,69.49152542372885,27.118644067796648,3.389830508474581,18.644067796610194,72.88135593220342,42.372881355932265,1.6949152542372905,,747.4576271186445,0.6119760063321547,0.23858670142983898
30,5.562315945203065,3.385344145409144,2.232835805283662,0.0,1.1147903991991497,0.0,2.2705537462099943,0.0,0.0,0.0,0.0,3.3869716488518256,3.2447994114474104,0.0,0.0,3.3869716488518256,0.0,2.2705537462099943,2.2705537462099943,0.0,0.0,6.714824285328547,13.505646823182616,13.505646823182616,14.714098662491102,4.519987606307646,7.869241314233139,9.876945394182899,0.0,,99.83208115178464,0.36603934966381363,20.134834565398453,7.875685282111286,6.770831041626431,3.3492537079254934,6.782538776465456,4.528208162633198,7.9317778662990115,5.644626065275029,3.2563630736043847,1.116417902641831,2.268926242767313,1.011963606163748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,70.67142629291163,0.3663717450638373,1.154135843568164,6.913785898617632,0.0,0.0,27.187739109722823,45.327296423877435,89.76504034567834,0.9973679772286942,1.1573243134114806,94.29466594069086,1.2010986311138239,24.118986409148068,76.14067948587177,0.0,1.1164179026418313,85.3454513542682,17.92495309652927,5.6785148893678015,2.285166300829342,9.079533201268912,38.35637157812304,25.073434360948877,3.442490614240823,40.99285906895563,6.785506959860626,66.99367854429327,11.2242199988285,1.1164179026418313,,683.6731361517271,0.5103655953720908,0.39503755696547854
31,6.391155229650537,6.391155229650537,6.391155229650537,0.0,0.0,0.0,0.0,3.1955776148252686,0.0,0.0,0.0,0.0,0.0,3.1955776148252686,0.0,3.1955776148252686,3.1955776148252686,3.1955776148252686,3.1955776148252686,3.1955776148252686,0.0,6.391155229650537,3.1955776148252686,3.1955776148252686,6.391155229650537,0.0,0.0,0.0,0.0,,60.71597468168011,0.22261817674517614,9.595724898839743,6.496067257932971,12.79130251366501,6.391155229650537,3.1955776148252686,3.1955776148252686,6.391155229650537,3.1955776148252686,9.586732844475804,6.391155229650537,3.1955776148252686,3.1955776148252686,0.0,0.0,3.1955776148252686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,76.81675889281675,0.40869391687688283,0.0,0.0,0.0,0.0,16.50244821553851,0.0,88.60968088366896,16.50244821553851,0.0,77.52604466794072,0.0,0.0,19.17346568895161,16.50244821553851,0.0,90.4132671555242,12.782310459301074,6.391155229650537,6.391155229650537,6.496067257932971,44.93985747987407,15.98688012849028,11.285407088048597,8.089829473223329,6.391155229650537,73.90182688562177,0.0,0.0,,517.8854475041447,0.24626134494643118,0.30177710643810984
32,3.4494298970987303,0.0,1.7247149485493651,0.0,1.7247149485493651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7247149485493651,1.7247149485493651,0.0,0.0,1.7247149485493651,0.0,0.0,3.4494298970987303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.522434536944285,0.056913787407312164,58.640308250678395,3.4494298970987303,10.348289691296191,0.0,5.174144845648096,0.0,12.073004639845555,0.0,10.348289691296191,0.0,3.4494298970987303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,103.48289691296189,0.5923404252686979,0.0,1.7247149485493651,0.0,0.0,8.761551938630776,3.4421679394206284,89.51373311281984,0.0,0.0,96.55057010290126,0.0,8.709810490174295,61.91829393602995,3.6736428404101478,0.0,79.30342061740757,68.98859794197459,6.8988597941974605,5.174144845648096,1.8109506959768336,84.45202907278431,29.261150719204633,8.623574742746827,8.702548532496191,20.696579382592383,96.55057010290126,5.174144845648096,3.6736428404101478,,693.6046994429247,0.5261868430170376,0.3649390536738115
